excerpt_id,article_id,title,file_path,excerpt_type,tags,para_start,para_end,text
A125-dialogue,A125,长恨;揽成,data/articles/0125-长恨.txt,高张力对白,弹幕/评论|古言/宫廷|危机压身|甜虐关系|高张力对白,66,66,"「你,会伺候人吗?」"
A125-ending,A125,长恨;揽成,data/articles/0125-长恨.txt,结尾余韵,弹幕/评论|古言/宫廷|危机压身|甜虐关系|结尾余韵,638,640,"他错了。
他醒了。
而今千山万径独行,再没有愿意载他一程的温姑娘。(完)"
A126-opening,A126,黎梨缓缓归;麻辣太妃糖,data/articles/0126-黎梨缓缓归.txt,开头钩子,古言/宫廷|开头钩子|人设亮相,1,5,"我从小就是温吞性?。
幼时和夫子初?，兄弟姐妹们都争着秀?采，只有我?动于衷。
及笄后选夫婿，姐姐们都挑丞相之?将军之后，?娘问我嫁那个穷书?行不?。
我娘使劲给我使眼?，急得帕?都要绞断了。
但在众人复杂的目光?，我缓缓吐出一个字："
A126-intro,A126,黎梨缓缓归;麻辣太妃糖,data/articles/0126-黎梨缓缓归.txt,主角亮相,古言/宫廷|主角亮相|人设亮相,1,1,我从小就是温吞性?。
A126-dialogue,A126,黎梨缓缓归;麻辣太妃糖,data/articles/0126-黎梨缓缓归.txt,高张力对白,古言/宫廷|高张力对白|人设亮相,19,19,那?大娘问我愿不愿意嫁给穷书?，我说「行」之后，我娘回院?大发一通脾气。
A126-ending,A126,黎梨缓缓归;麻辣太妃糖,data/articles/0126-黎梨缓缓归.txt,结尾余韵,古言/宫廷|结尾余韵|人设亮相,743,745,"明明是因为。
世界待我如草芥，你却视我如珍宝。
我才对你好。"
A127-opening,A127,漂流瓶的花语,data/articles/0127-漂流瓶的花语.txt,开头钩子,其他|开头钩子|人设亮相,1,5,"我在海边捡到一个漂流瓶。
里面有张纸条：【老师，第一名必须要用身体交换吗？】
我以为这是谁的恶趣味，将瓶子放回了海里。
三天后，我回单位工作，同事说有个案子很棘手。
他指着一张照片。"
A127-intro,A127,漂流瓶的花语,data/articles/0127-漂流瓶的花语.txt,主角亮相,其他|主角亮相|人设亮相,1,1,我在海边捡到一个漂流瓶。
A127-dialogue,A127,漂流瓶的花语,data/articles/0127-漂流瓶的花语.txt,高张力对白,其他|高张力对白,117,117,师傅拧眉，压低声音问她：「你是谁？你怎么觉得他不是自己想死？」
A127-ending,A127,漂流瓶的花语,data/articles/0127-漂流瓶的花语.txt,结尾余韵,其他|结尾余韵|人设亮相,686,688,"你还在等他的结果吗？
局里来了电话，同事催促我回去。
「又有了新案件。」"
A128-opening,A128,不该;甜哇,data/articles/0128-不该.txt,开头钩子,系统/攻略|重逢修罗场|开头钩子|信息外挂|人设亮相,1,5,"攻略暴戾反派后，我怀了他的孩子。
系统却告诉我，我攻略错了人。
挡了反派本该遇到女主的感情线。
为了让剧情重回正轨，我揣崽跑路了。
再见面，秦深行和男主正因为女主沈思大打出手。"
A128-intro,A128,不该;甜哇,data/articles/0128-不该.txt,主角亮相,系统/攻略|重逢修罗场|主角亮相|人设亮相,8,8,我坐在旁边，默默举手，「我……我的。」
A128-dialogue,A128,不该;甜哇,data/articles/0128-不该.txt,高张力对白,系统/攻略|重逢修罗场|高张力对白|情感拉扯|人设亮相,35,35,我转过身，将他轻轻推开了，「你是真的爱我吗？」
A128-ending,A128,不该;甜哇,data/articles/0128-不该.txt,结尾余韵,系统/攻略|重逢修罗场|结尾余韵|人设亮相,662,664,"「不是说想吃我做的菜吗？」
「我们回家。」
（完）"
A129-opening,A129,贫困生带全班吃9.9元的自助餐;西栀,data/articles/0129-贫困生带全班吃9.9元的自助餐.txt,开头钩子,现实反差|甜虐关系|开头钩子|人设亮相,1,5,"大一新生聚餐，贫困生提议去吃 9.9 元的小龙虾自助。
我怕不干净拒绝了，转头邀请大家去我家餐厅吃饭。
没想到聚餐结束发起群收款码时，贫困生却带头大骂道：
【黑心烂肝的奸商，打完五折竟然还要 99 元，你怎么不去抢钱啊？】
【亏我们还是你的同学，竟然这样占我们的便宜，还要不要脸啊？】"
A129-intro,A129,贫困生带全班吃9.9元的自助餐;西栀,data/articles/0129-贫困生带全班吃9.9元的自助餐.txt,主角亮相,现实反差|甜虐关系|主角亮相|人设亮相,2,2,我怕不干净拒绝了，转头邀请大家去我家餐厅吃饭。
A129-dialogue,A129,贫困生带全班吃9.9元的自助餐;西栀,data/articles/0129-贫困生带全班吃9.9元的自助餐.txt,高张力对白,现实反差|甜虐关系|高张力对白,30,30,「9.9 元的自助餐怎么就不能吃了？你他妈的胃是金子做得呀？吃了就会死吗？」
A129-ending,A129,贫困生带全班吃9.9元的自助餐;西栀,data/articles/0129-贫困生带全班吃9.9元的自助餐.txt,结尾余韵,现实反差|甜虐关系|结尾余韵|人设亮相,467,469,"我比较小心眼，无法做到和他们和平共处。
反正今后也不会和这帮人有任何交集。
等待我的将会是美好的未来。"
A130-opening,A130,忘本系列：给个机会;星月,data/articles/0130-忘本系列：给个机会.txt,开头钩子,甜虐关系|开头钩子|情感拉扯|人设亮相,1,5,"隔着网和男神表白，他直接拒绝：
「我不喜欢女的。」
这不对口了吗？
「太好了宝宝，我是男的！」
对面沉默一阵，突然破防："
A130-intro,A130,忘本系列：给个机会;星月,data/articles/0130-忘本系列：给个机会.txt,主角亮相,甜虐关系|主角亮相|人设亮相,16,16,我深吸了口气，有些紧张。
A130-dialogue,A130,忘本系列：给个机会;星月,data/articles/0130-忘本系列：给个机会.txt,高张力对白,甜虐关系|高张力对白|情感拉扯|人设亮相,6,6,「非要我明说？我不喜欢你，也绝不会喜欢上你！」
A130-ending,A130,忘本系列：给个机会;星月,data/articles/0130-忘本系列：给个机会.txt,结尾余韵,甜虐关系|结尾余韵|人设亮相,738,740,"「这是我的号！」
晏殊：「……」
「对不起！哥！我错了！」"
A131-opening,A131,冷战七年后他求我复合;一丝竹,data/articles/0131-冷战七年后他求我复合.txt,开头钩子,都市婚恋|重逢修罗场|开头钩子|人设亮相,1,5,"出差刚下飞机，就在机场遇见前任的妹妹。
她问我：「七年过去了，你打算什么时候向我哥道歉？」
她哥周赢是我前男友，七年前我们差点结婚。
可就在订婚宴上，他却当众悔婚，还说我肚里的孩子不是他的。
他祝我和我的奸夫白头偕老，又牵起一旁的小助理转身离去。"
A131-intro,A131,冷战七年后他求我复合;一丝竹,data/articles/0131-冷战七年后他求我复合.txt,主角亮相,都市婚恋|重逢修罗场|主角亮相|轻喜反差|人设亮相,9,9,我听笑了：「我孩子都上幼儿园了，还复什么合！」
A131-dialogue,A131,冷战七年后他求我复合;一丝竹,data/articles/0131-冷战七年后他求我复合.txt,高张力对白,都市婚恋|重逢修罗场|高张力对白|情感拉扯|人设亮相,21,21,「我们这个圈子谁不知道你是我哥的舔狗？你那么喜欢他，为了他放弃了所有人都羡慕的高薪工作，你怎么可能嫁给其他男人？」
A131-ending,A131,冷战七年后他求我复合;一丝竹,data/articles/0131-冷战七年后他求我复合.txt,结尾余韵,都市婚恋|重逢修罗场|结尾余韵|人设亮相,352,354,"因为我和季休真下星期就要带着女儿去国外旅游。
我们生活得很幸福，以后会更加的幸福。
（完）"
A132-opening,A132,对白眼狼不要心软;萤火坠梦河,data/articles/0132-对白眼狼不要心软.txt,开头钩子,其他|开头钩子|人设亮相,1,5,"姑姑给堂妹办了走读，让她来我家借住。
可她没给我生活费，只是给了我一堆二维码截图。
「这些团购券你收着，够她的??住?了！」
我一看，好家伙，?毛钱?片的卫生巾券，不计其数的白粥馒头团购券，甚?连衣服都是不知名店里的打折旧货。
为了不让堂妹在自卑里成?，我瞒下了这些事。"
A132-intro,A132,对白眼狼不要心软;萤火坠梦河,data/articles/0132-对白眼狼不要心软.txt,主角亮相,其他|主角亮相|人设亮相,4,4,我一看，好家伙，?毛钱?片的卫生巾券，不计其数的白粥馒头团购券，甚?连衣服都是不知名店里的打折旧货。
A132-dialogue,A132,对白眼狼不要心软;萤火坠梦河,data/articles/0132-对白眼狼不要心软.txt,高张力对白,其他|高张力对白|人设亮相,104,104,林清漪的身体剧烈地颤抖起来，她猛地坐起来，冲我嘶吼：「林听然！你太过分了！你别欺人太甚！」
A132-ending,A132,对白眼狼不要心软;萤火坠梦河,data/articles/0132-对白眼狼不要心软.txt,结尾余韵,其他|结尾余韵|人设亮相,523,525,"然后，我淡然地升起车窗, 驱车离去。
未来的路还很长，我会带着我的勇气和智慧，好好地为自己活一次。
【完】"
A133-opening,A133,第 34 节：作精阔太逆袭了,data/articles/0133-作精阔太逆袭了.txt,开头钩子,都市婚恋|仙侠/修仙|开头钩子|人设亮相,1,5,"车祸后，我的心智回到了二十岁出头。
婆媳综艺上，别的婆婆催生催孕，而我带她度假 SPA，传授永葆青春秘诀：
「不婚不育芳龄永继，不生不养仙寿恒昌。」
别的婆媳矛盾频频，而我帮儿媳妇拳打白莲手撕绿茶，拍下亿万珠宝安慰她：
「有钱有颜有事业，有婆婆疼，丑老公还不回家，有什么不好的？」"
A133-intro,A133,第 34 节：作精阔太逆袭了,data/articles/0133-作精阔太逆袭了.txt,主角亮相,都市婚恋|仙侠/修仙|主角亮相|人设亮相,9,9,我睡到日上三竿才醒，一蹦一跳瘸着腿从楼上下去。
A133-dialogue,A133,第 34 节：作精阔太逆袭了,data/articles/0133-作精阔太逆袭了.txt,高张力对白,都市婚恋|仙侠/修仙|高张力对白,45,45,「她还敢嫌弃舒舒？有本事自己做啊！」
A133-ending,A133,第 34 节：作精阔太逆袭了,data/articles/0133-作精阔太逆袭了.txt,结尾余韵,都市婚恋|仙侠/修仙|结尾余韵,625,627,"「你确定傅言是这个时候怀上的？」
「不确定，再试试。」
没办法，总不能因为儿子连儿媳妇都不要吧？备案号:YXX1R9kxzyvTjpvvKzIkLjZ"
A134-opening,A134,14直球恋爱法,data/articles/0134-14直球恋爱法.txt,开头钩子,甜虐关系|开头钩子|人设亮相,1,5,"刚军训结束，我顶着张黑炭脸准备翻墙，误打误撞进一个表白现场。
墙底下，素日冷漠不近人情的周橙学姐正低头向前面人表白，结果——被拒绝了。
对方背对着我，看不见脸，声音倒好听，又低又磁，像挠耳尖似的。
我撑在墙上的手颤颤巍巍，不知该不该往回跳。
学姐走后，他恰好回身，和我对上视线，我忍不住愣了愣。"
A134-intro,A134,14直球恋爱法,data/articles/0134-14直球恋爱法.txt,主角亮相,甜虐关系|主角亮相|人设亮相,4,4,我撑在墙上的手颤颤巍巍，不知该不该往回跳。
A134-dialogue,A134,14直球恋爱法,data/articles/0134-14直球恋爱法.txt,高张力对白,甜虐关系|高张力对白|人设亮相,40,40,「是吧！」张清直吸气，「这年头帅哥多稀奇啊，还是和我同校的！这么极品，我简直不敢相信。」
A134-ending,A134,14直球恋爱法,data/articles/0134-14直球恋爱法.txt,结尾余韵,甜虐关系|结尾余韵|轻喜反差,695,697,"汤浅闭上眼睛笑，笑了差不多一分钟，于绻也耐心等她笑够。
然后听见她的回答：「me too。」
—全文完—"
A135-opening,A135,50岁岁良辰年年鑫,data/articles/0135-50岁岁良辰年年鑫.txt,开头钩子,古言/宫廷|都市婚恋|开头钩子|关系破裂|人设亮相,1,5,"媚色如刀：为君化作绕指柔
我是整个大梁最尊贵、最有钱的女子，皇帝亲封的灵毓郡主，未来的太子妃。
可是在大婚前一晚，太子为了女使林容微，要与我退婚。
他以为我是因为他，才被封为郡主。
却不知，只有我选中的皇子，才能成为太子。"
A135-intro,A135,50岁岁良辰年年鑫,data/articles/0135-50岁岁良辰年年鑫.txt,主角亮相,古言/宫廷|都市婚恋|主角亮相|人设亮相,2,2,我是整个大梁最尊贵、最有钱的女子，皇帝亲封的灵毓郡主，未来的太子妃。
A135-dialogue,A135,50岁岁良辰年年鑫,data/articles/0135-50岁岁良辰年年鑫.txt,高张力对白,古言/宫廷|都市婚恋|高张力对白|人设亮相,31,31,他对皇帝许下了一生的承诺：「我永远是你的后盾，只要章家在，你就别愁没钱。放手干吧！」
A135-ending,A135,50岁岁良辰年年鑫,data/articles/0135-50岁岁良辰年年鑫.txt,结尾余韵,古言/宫廷|都市婚恋|结尾余韵,503,505,"分享
媚色如刀：为君化作绕指柔
子暖 等"
A136-opening,A136,一梦别相思;白团芝麻圆,data/articles/0136-一梦别相思.txt,开头钩子,古言/宫廷|开头钩子|人设亮相,1,5,"新帝有夜游症。
每当月夜便到寝殿与我厮混，三月之后，我意外有了身孕。
正惶恐不安时，前朝有?提起后宫妃嫔，新帝神?淡漠：「先帝仁慈，?须陪葬，妃嫔们自归家去吧。」
我松了口气。
对于先帝妃嫔而?，这已是极好的出路。"
A136-intro,A136,一梦别相思;白团芝麻圆,data/articles/0136-一梦别相思.txt,主角亮相,古言/宫廷|主角亮相|人设亮相,4,4,我松了口气。
A136-dialogue,A136,一梦别相思;白团芝麻圆,data/articles/0136-一梦别相思.txt,高张力对白,古言/宫廷|高张力对白|人设亮相,60,60,男人的眼底清明起来，我正要上前，却见他皱了眉：「朕怎么会在这里？」
A136-ending,A136,一梦别相思;白团芝麻圆,data/articles/0136-一梦别相思.txt,结尾余韵,古言/宫廷|结尾余韵|轻喜反差|人设亮相,508,510,"似是看出了我的想法，他的眉眼弯了弯，蓦地，郑重开口：「阿宁，朕愿以江山为聘, 聘汝为妇, 与卿共赏山河，此生不负！」
我怔了片刻, 回以一笑。
错过两年，其间多少恨海情天，如今终得圆满。"
A137-opening,A137,弹幕说我们会BE,data/articles/0137-弹幕说我们会BE.txt,开头钩子,弹幕/评论|开头钩子|信息外挂|人设亮相,1,5,"暗恋余淮初的第六年，
我突然翻到了他送我的钢笔。
弹幕突然闪过。
【来了，究极 BE 名场面来了。】
【哦豁，女主会发现钢笔里的小纸条吗？】"
A137-intro,A137,弹幕说我们会BE,data/articles/0137-弹幕说我们会BE.txt,主角亮相,弹幕/评论|主角亮相|人设亮相,2,2,我突然翻到了他送我的钢笔。
A137-dialogue,A137,弹幕说我们会BE,data/articles/0137-弹幕说我们会BE.txt,高张力对白,弹幕/评论|高张力对白|人设亮相,26,26,我犹豫了下，还是先发了消息，「余同学，最近好吗？」
A137-ending,A137,弹幕说我们会BE,data/articles/0137-弹幕说我们会BE.txt,结尾余韵,弹幕/评论|结尾余韵|人设亮相,684,686,"他眼睛亮如晨星，「小音……」
「嫁给我好吗？」
「这一次，终于可以不用再等六年了。」"
A138-opening,A138,轻轻想你,data/articles/0138-轻轻想你.txt,开头钩子,校园|开头钩子|人设亮相,1,5,"简介:
一个是稳坐年级第一宝座、全科制霸的学神少女；一个是“吊车尾联盟”常驻成员、声称自己对学习过敏的偏科少年。
初遇时两人不打不相识
许轻轻：“你偷东西你还有理了？”
“随便进别人家我看你才是贼喊捉贼吧？”周珩吃痛“嘶”了一声，高声痛呼：“啊啊啊你怎么咬人呐！好好的人不做为什么要学狗？”"
A138-intro,A138,轻轻想你,data/articles/0138-轻轻想你.txt,主角亮相,校园|主角亮相|人设亮相,11,11,我所能想到最美好的事情，无非是春天的风，夏天的雨，秋天的落叶，冬天的雪，以及十七岁的你。
A138-dialogue,A138,轻轻想你,data/articles/0138-轻轻想你.txt,高张力对白,校园|高张力对白|人设亮相,5,5,“随便进别人家我看你才是贼喊捉贼吧？”周珩吃痛“嘶”了一声，高声痛呼：“啊啊啊你怎么咬人呐！好好的人不做为什么要学狗？”
A138-ending,A138,轻轻想你,data/articles/0138-轻轻想你.txt,结尾余韵,校园|结尾余韵|轻喜反差,3078,3080,"俩人相视一笑：“跑！”
紧握住彼此的手，从现在跑向未来。
往后余生，春风秋雨，冬雪夏阳，目光所及，心之所向，皆是你。"
A139-opening,A139,捡漏大佬后，我躺赢了;会中彩票的靓,data/articles/0139-捡漏大佬后，我躺赢了.txt,开头钩子,弹幕/评论|都市婚恋|甜虐关系|开头钩子|情感拉扯|人设亮相,1,5,"师兄酷爱养蛇。
师妹故意养病蛇，天天找他请教。
教着教着，我和师兄的婚事黄了。
师妹上位，把我逐出宗?那天。
还顺手摔了条蛇过来："
A139-intro,A139,捡漏大佬后，我躺赢了;会中彩票的靓,data/articles/0139-捡漏大佬后，我躺赢了.txt,主角亮相,弹幕/评论|都市婚恋|甜虐关系|主角亮相|信息外挂|人设亮相,8,8,我却看到弹幕：
A139-dialogue,A139,捡漏大佬后，我躺赢了;会中彩票的靓,data/articles/0139-捡漏大佬后，我躺赢了.txt,高张力对白,弹幕/评论|都市婚恋|甜虐关系|高张力对白|人设亮相,7,7,「养这种畜?，恶?得我想吐。」
A139-ending,A139,捡漏大佬后，我躺赢了;会中彩票的靓,data/articles/0139-捡漏大佬后，我躺赢了.txt,结尾余韵,弹幕/评论|都市婚恋|甜虐关系|结尾余韵|人设亮相,793,795,"专门去搜罗此类话本，每夜在床榻上跟我撒娇：
「姐姐，这个好意思。」
「陪我演一遍，好不好？」"
A140-opening,A140,她是猫猫by姜糖秋,data/articles/0140-她是猫猫.txt,开头钩子,弹幕/评论|甜虐关系|开头钩子|信息外挂|情感拉扯|人设亮相,1,5,"大一那年，港圈最尊贵的男人突然提出要资助我。
我刚要拉住那只矜贵修长的手，眼前突然出现条条弹幕。
【炮灰女配还以为自己遇到了人生中的救赎，殊不知男主只是因为生小侄女的气，才考虑资助一个女学生的，她长得漂亮，又是孤儿，刚好合适而已。】
【这个女配马上就会被男主赶走的，女主宝宝为了讨小叔开心，亲自去宠物店挑小叔最喜欢的猫猫啦！】
【男主喜欢女主很大部分就是因为她的猫系长相，谁能想到表面沉稳自持的小叔是个极致猫猫控呢！】"
A140-intro,A140,她是猫猫by姜糖秋,data/articles/0140-她是猫猫.txt,主角亮相,弹幕/评论|甜虐关系|主角亮相|信息外挂|人设亮相,2,2,我刚要拉住那只矜贵修长的手，眼前突然出现条条弹幕。
A140-dialogue,A140,她是猫猫by姜糖秋,data/articles/0140-她是猫猫.txt,高张力对白,弹幕/评论|甜虐关系|高张力对白|人设亮相,34,34,「听说晚上会打雷，我……我很怕，先生，我可不可以今晚就和你一起回去呀？」
A140-ending,A140,她是猫猫by姜糖秋,data/articles/0140-她是猫猫.txt,结尾余韵,弹幕/评论|甜虐关系|结尾余韵,661,663,"做妈妈多累啊。
他的小猫。
只需要天天开心就够了。"
A141-opening,A141,毒舌友的区别对待;尽阳,data/articles/0141-毒舌友的区别对待.txt,开头钩子,危机压身|开头钩子|人设亮相,1,5,"秦闻彻是出了名的毒舌。
我属于微胖类型，在看见我做网拍模特时商家寄来的白色蕾丝裙样品后，他戏谑开口：
「你非要穿上它自取其辱么，不知道的还以为谁家母猪在玩捆绑。」
我不知道因为秦闻彻说话难听破防过多少次，但每次都因为秦闻彻实在美貌又出手大方，逼迫自己不在意。
直到社团里的学妹在辩论赛前夕，把我们的辩论文稿泄露给了反方。"
A141-intro,A141,毒舌友的区别对待;尽阳,data/articles/0141-毒舌友的区别对待.txt,主角亮相,危机压身|主角亮相|人设亮相,2,2,我属于微胖类型，在看见我做网拍模特时商家寄来的白色蕾丝裙样品后，他戏谑开口：
A141-dialogue,A141,毒舌友的区别对待;尽阳,data/articles/0141-毒舌友的区别对待.txt,高张力对白,危机压身|高张力对白|人设亮相,18,18,「行了，你别在我面前掉眼泪，你今天就算哭死在这，也流不干你脑子里的水！」
A141-ending,A141,毒舌友的区别对待;尽阳,data/articles/0141-毒舌友的区别对待.txt,结尾余韵,危机压身|结尾余韵|人设亮相,390,392,"我的眼皮颤了颤，删除了那条信息，顺便将秦闻彻拉黑。
既然已经走了出来，那我就不想再受困于旧事了。
那不值得。"
A142-opening,A142,左柚;可乐加冰更好喝,data/articles/0142-左柚.txt,开头钩子,弹幕/评论|开头钩子|信息外挂|人设亮相,1,5,"最缺钱那年，我从室友口中得知隔壁院系大小姐患病的消息后，悄悄去做了匹配。
结果出来后第一时间，大小姐的二哥找到我，和我签署合同，并以最快速度安排我住院。
就在这时，弹幕突然闪现在我眼前：「宝宝别签，他是你哥。」
「亲的。」
「宋鹤眠你会后悔的，你们找了这么久的妹妹，要被你亲手送上手术台。」"
A142-intro,A142,左柚;可乐加冰更好喝,data/articles/0142-左柚.txt,主角亮相,弹幕/评论|主角亮相|人设亮相,6,6,我没理睬。
A142-dialogue,A142,左柚;可乐加冰更好喝,data/articles/0142-左柚.txt,高张力对白,弹幕/评论|高张力对白,60,60,「前面的恶意别那么大好吗？人家就是顺口一问，关心一下女主罢了。」
A142-ending,A142,左柚;可乐加冰更好喝,data/articles/0142-左柚.txt,结尾余韵,弹幕/评论|结尾余韵,519,521,"也许这是一个好的开始，不是吗？
宋宴礼私下无数次想过左柚喊他哥。
在左柚决定出国留学这年，他终于等到了。"
A143-opening,A143,揣上蛇崽后，我跑路了;码字出奇迹,data/articles/0143-揣上蛇崽后，我跑路了.txt,开头钩子,其他|开头钩子|人设亮相,1,5,"在山里把腿摔断后，我求隐居在山?的蛇神救我。
「?论什么要求，我都会答应你……」
蛇神沉吟片刻，再次向我确认。
「什么要求都可以？」
我连忙点头。"
A143-intro,A143,揣上蛇崽后，我跑路了;码字出奇迹,data/articles/0143-揣上蛇崽后，我跑路了.txt,主角亮相,其他|主角亮相|人设亮相,5,5,我连忙点头。
A143-dialogue,A143,揣上蛇崽后，我跑路了;码字出奇迹,data/articles/0143-揣上蛇崽后，我跑路了.txt,高张力对白,其他|高张力对白|人设亮相,2,2,「?论什么要求，我都会答应你……」
A143-ending,A143,揣上蛇崽后，我跑路了;码字出奇迹,data/articles/0143-揣上蛇崽后，我跑路了.txt,结尾余韵,其他|结尾余韵|人设亮相,481,483,"在我最为意乱情迷时, 喻泽贴在我耳侧低语。
「今天，试试全部好不好？」
后来，喻泽再没自己孵过蛋。"
A144-opening,A144,我们高三班主任，最爱区别对待。,data/articles/0144-媚男的班主任.txt,开头钩子,甜虐关系|开头钩子|人设亮相,1,5,"男生去请假，多离谱的理由都能批。
而女生，就各种内涵你。
说你矫情装柔弱。
说你请假去鬼混。
有次，我阑尾炎去请假。"
A144-intro,A144,我们高三班主任，最爱区别对待。,data/articles/0144-媚男的班主任.txt,主角亮相,甜虐关系|主角亮相|人设亮相,13,13,我捂着肚子，努力直起腰：「老师，我真的不舒服，家里已经帮我联系好医院了。」
A144-dialogue,A144,我们高三班主任，最爱区别对待。,data/articles/0144-媚男的班主任.txt,高张力对白,甜虐关系|高张力对白|人设亮相,77,77,班主任一脸嫌弃：「怎么还演上了，以为挤几滴眼泪我就能心软？别忘了，我也是从学生过来的，你们那点把戏都是我玩剩下的。」
A144-ending,A144,我们高三班主任，最爱区别对待。,data/articles/0144-媚男的班主任.txt,结尾余韵,甜虐关系|结尾余韵,518,520,"你要明白。
不论何时。
值得尊重的是人，而不是职业！"
A145-opening,A145,梦十年,data/articles/0145-梦十年.txt,开头钩子,都市婚恋|甜虐关系|开头钩子|轻喜反差|情感拉扯|人设亮相,1,5,"婚礼现场，段-应-泽的白月-光–身穿婚纱来抢婚。
「段应泽，如果你还爱我，就跟我走。」
段-应-泽毫不犹-豫–地牵住了她的手。
留-我-一-个人面-对–众人的怜悯与嘲笑。
所-有-人-都以为-我–会伤心欲绝，痛不欲生。"
A145-intro,A145,梦十年,data/articles/0145-梦十年.txt,主角亮相,都市婚恋|甜虐关系|主角亮相|人设亮相,7,7,我-的-白-月光也-回–来了。
A145-dialogue,A145,梦十年,data/articles/0145-梦十年.txt,高张力对白,都市婚恋|甜虐关系|高张力对白,80,80,「段应泽，赶紧来医院，梦梦自杀了！」
A145-ending,A145,梦十年,data/articles/0145-梦十年.txt,结尾余韵,都市婚恋|甜虐关系|结尾余韵|人设亮相,694,696,"雨过天晴。
我想，
念念必有回响。"
A146-opening,A146,黯生by南一,data/articles/0146-黯生.txt,开头钩子,其他|开头钩子|人设亮相,1,5,"我被叫回国去保护顶流江黯生。
这位大明星对保镖的要求只有三个：
女的。
贴身保护。
不能对他动心。"
A146-intro,A146,黯生by南一,data/articles/0146-黯生.txt,主角亮相,其他|主角亮相|人设亮相,1,1,我被叫回国去保护顶流江黯生。
A146-dialogue,A146,黯生by南一,data/articles/0146-黯生.txt,高张力对白,其他|高张力对白|人设亮相,40,40,而得到答案的粉丝会在起身离开时对我说：「拜托你好好保护他，谢谢。」
